9960.1,9960.5,9816.05,228206970,11258.68,9872.6,,,182
9875.25,9891.35,9813,196792799,9754.02,9871.5,,,183
9920.6,9921.05,9714.4,206305991,10127.39,9735.75,,,184
9736.4,9789.2,9687.55,396874518,18962.4,9768.95,,,185
9814.3,9854,9775.35,202350211,11087.11,9788.6,,,186
9893.3,9895.4,9831.05,167833406,9698.55,9859.5,,,187
9884.35,9938.3,9850.65,160993982,8790.29,9914.9,,,188
9927,9945.95,9881.85,152362417,7823.55,9888.7,,,189
9908.15,9989.35,9906.6,201858899,9986.18,9979.7,,,190
9988.2,10015.75,9959.45,148395842,7425.19,9988.75,,,191
10013.7,10034,10002.3,153246570,8055.5,10016.95,,,192
10042.6,10067.25,9955.8,195593061,10227.9,9984.8,,,193
10011.2,10104.45,9977.1,207106672,10579.8,10096.4,,,194
10123.7,10191.9,10120.1,237230047,12379.8,10167.45,,,195
10207.4,10242.95,10175.1,209327364,11774.68,10230.85,,,196
10227.65,10251.85,10212.6,201782377,10422.81,10234.45,,,197
10209.4,10236.45,10175.75,262111790,13177.83,10210.85,,,198
10210.35,10211.95,10123.35,31086379,1685.16,10146.55,,,199
10176.65,10224.15,10124.5,224799211,12144.31,10184.85,,,200
10218.55,10237.75,10182.4,223914325,11539.73,10207.7,,,201
10321.15,10340.55,10240.9,612620774,25922.51,10295.35,,,202
